median11, ssc_name, ssc2011
46521.91304,"Farleigh",30598
37303.10204,"Farnborough",30599
36527.31034,"Darkan",50208
39026.78788,"Feluga",30602
50359.52738,"Ferny Grove",30604
47075.27273,"Fitzgibbon",30611
50317.00369,"Ferny Hills",30605
69615.78523,"Fig Tree Pocket",30606
34432.21053,"Flying Fish Point",30616
39965.3913,"Fitzgerald Creek",30610
42328.0,"Flagstone Creek",30612
31148.0,"Flametree",30613
30037.88764,"Flaxton",30614
46096.37093,"Flinders View",30615
30675.27273,"Forest Hill (Qld)",30618
55787.60177,"Fortitude Valley",30623
33376.57143,"Fraser Island",30624
37265.64706,"Fredericksfield",30625
39174.08696,"Ilkley",30789
33148.0,"Illinbah",30790
46878.73539,"Forest Lake",30619
47746.87006,"Forestdale",30620
29198.0,"Freestone",30626
31395.61905,"Frenches Creek",30627
35747.27798,"Semaphore Park",40665
47055.04762,"Frenchville",30628
47363.78947,"Freshwater (Qld)",30629
44061.33333,"Semaphore South",40666
40062.28571,"Freshwater Point",30630
17161.7931,"Gaeta",30631
27791.63636,"Gailes",30632
33073.92593,"Gargett",30634
35341.54839,"Garradunga",30635
34268.0,"Image Flat",30791
29940.85714,"Gatton",30636
34710.96296,"Gaven",30637
30038.2439,"Gayndah",30638
51421.41772,"Gaythorne",30639
26005.14286,"Imbil",30792
36245.90576,"Kippa-Ring",30892
45014.66667,"Geebung",30640
54275.16049,"Gladstone Central",30649
37214.66667,"Gladstone Harbour",30650
42848.0,"Koumala",30903
16165.5,"Kowanyama",30904
30801.33333,"Kulangoor",30905
0.0,"Kullogum",30906
41274.31579,"Geham",30641
26140.59259,"Gheerulla",30643
35253.26316,"Glamorgan Vale",30651
40643.65217,"Gilston",30644
24057.09091,"Gin Gin (Qld)",30645
42095.36842,"Gindie",30646
0.0,"Gindoran",30647
37090.85714,"Giru",30648
35489.74757,"Kuluin",30907
23452.0,"Kumbia",30908
24792.44444,"Glan Devon",30652
39814.66667,"Gooburrum",30674
34245.87234,"Glass House Mountains",30653
24948.0,"Glastonbury",30654
27912.44444,"Glen Aplin",30655
61737.15663,"Glen Eden",30656
37734.66667,"Glen Isla",30657
48638.90909,"Glendale (Qld)",30660
30108.0,"Glenaven",30658
42889.93548,"Glencoe (Qld)",30659
38883.0,"Gleneagle",30662
57023.34247,"Glenella",30663
46601.52113,"Glenlee (Qld)",30664
34888.35088,"Glenore Grove",30665
32948.0,"Glenrae",30666
42918.05988,"Glenvale",30667
30714.66667,"Goodger",30675
38205.14286,"Glenview",30668
18789.55844,"Glenwood (Qld)",30669
32989.14833,"Goodna",30676
27281.33333,"Godwin Beach",30670
36348.0,"Gogango",30671
28498.9434,"Goomboorian",30678
31972.39024,"Goombungee",30679
24881.33333,"Goomburra",30680
22425.41935,"Goomeri",30681
31683.29412,"Golden Beach (Qld)",30672
23899.51515,"Goodwood (Qld)",30677
37677.41176,"Gordonvale",30688
46995.61905,"Grasstree Beach",30698
39018.27027,"Green Hill",30699
39025.84431,"Gowrie Junction",30689
41321.91304,"Gowrie Mountain",30690
42794.65227,"Gracemere",30691
63952.78469,"Graceville",30692
31148.0,"Grandchester",30694
64349.67364,"Grange (Qld)",30695
29771.52941,"Grantham",30696
27715.48768,"Granville (Qld)",30697
41946.34369,"Greenbank",30700
31148.0,"Greenlands (Qld)",30701
49811.63636,"Greenslopes",30705
19592.44444,"Greenvale (Qld)",30706
32110.96296,"Gregory River (Whitsunday - Qld)",30707
47439.62562,"Griffin",30708
35914.66667,"Groomsville",30709
31948.0,"Grosmont",30710
38537.47368,"Guanaba",30711
40717.95305,"Gulliver",30712
0.0,"Gulngai",30713
57254.12245,"Gumdale",30714
45148.0,"Gumlow",30715
23137.18919,"Gunalda",30716
34375.58621,"Guthalungra",30717
28858.44776,"Gympie",30718
49224.19048,"Habana",30719
28887.13043,"Haden",30720
61281.84146,"Hamilton (Qld)",30724
26468.0,"Hannaford",30728
33818.27027,"Hamilton Plains",30725
45623.67568,"Hampden (Qld)",30726
33552.0201,"Harlaxton",30730
28764.66667,"Harlin",30731
35764.74566,"Harristown",30732
32688.74074,"Harrisville",30733
32425.19298,"Hatton Vale",30734
37214.66667,"Hawkins Creek",30735
64099.20275,"Hawthorne",30736
22116.42105,"Inala",30793
55011.47826,"Indooroopilly",30794
50334.2069,"Hay Point",30737
27103.55556,"Hazeldean",30738
66962.08451,"Healy",30739
53694.875,"Heathwood",30740
33142.52055,"Helidon",30743
58830.35294,"Skye (SA)",40671
33148.0,"Helidon Spa",30744
43966.60465,"Hemmant",30745
29360.5,"Hendon (Qld)",30746
59690.64706,"Hendra",30747
44924.30332,"Jamboree Heights",30817
29187.34426,"Herberton",30748
43698.27027,"Heritage Park",30749
44203.79399,"Hermit Park",30750
47402.46224,"Highfields (Qld)",30754
22583.29412,"Hivesville",30762
49060.83582,"Highgate Hill",30755
37918.61224,"Highland Park",30756
50142.44444,"Hodgson Vale",30763
54114.66667,"Highvale",30757
34196.27586,"Highworth",30758
39705.3913,"Hillcrest (Qld)",30759
0.0,"Hinchinbrook (Qld)",30760
27433.71429,"Hirstglen",30761
38467.32773,"Holloways Beach",30766
39831.25359,"Hollywell",30767
39349.62602,"Holmview",30768
34127.16667,"Home Hill",30769
50388.0,"Homebush (Qld)",30770
47376.18792,"Hope Island",30771
17155.89474,"Hope Vale",30772
40302.49102,"Jubilee Pocket",30829
40373.80645,"Horn",30773
17520.41379,"Horse Camp",30774
19935.5,"Horse Creek",30775
32619.69811,"Horseshoe Bay",30776
29534.2069,"Horton",30777
20748.0,"Howard",30778
33921.33333,"Hunchy",30782
45365.02128,"Hyde Park (Qld)",30783
17033.71429,"Iama Island",30784
57902.19847,"Idalia",30785
34313.21739,"Ideraway",30786
34961.33333,"Ilbilbie",30787
36564.66667,"Ilfracombe",30788
33466.26625,"Ingham",30795
26420.72727,"Inglestone",30796
30130.6087,"Inglewood (Qld)",30797
19653.26316,"Injinoo",30798
37416.49315,"Injune",30799
35504.75676,"Inkerman (Qld)",30800
32704.20438,"Innes Park",30801
29068.0,"Innisfail",30802
32850.65487,"Innisfail Estate",30803
35380.55814,"Innisplain",30804
19617.56522,"Innot Hot Springs",30805
33488.0,"Inverlaw",30806
45262.28571,"Inverness",30807
32262.28571,"Ipswich",30808
41548.0,"Ironbark (Qld)",30809
38156.69565,"Irongate",30810
49636.88889,"Ironpot (Rockhampton - Qld)",30811
28066.51852,"Ironpot (South Burnett - Qld)",30812
32761.7931,"Isis Central",30813
31148.0,"Isisford",30814
26948.0,"Isla",30815
39080.84672,"Jacobs Well",30816
26164.66667,"Jandowae",30818
37619.11111,"Jarvisfield",30819
45031.49515,"Jensen",30820
34087.13043,"Jericho (Qld)",30821
30714.66667,"Jerona",30822
41331.60656,"Jimboomba",30823
52419.94719,"Jindalee (Qld)",30824
28242.11765,"Jondaryan",30825
33748.0,"Kunda Park",30909
38795.05882,"Jones Hill",30826
41368.68966,"Kabra",30835
30921.91304,"Kaimkillenbun",30836
42848.0,"Josephville",30827
27139.66667,"Kandanga",30843
23687.13043,"Kandanga Creek",30844
46611.15789,"Joyner",30828
39358.52632,"Julago",30830
29370.78481,"Julatten",30831
38848.0,"Julia Creek",30832
30185.03704,"Junabee",30833
20555.40741,"Kaban",30834
29626.04878,"Kairi",30837
31890.85714,"Kalbar",30838
36348.0,"Kalkie",30839
38827.36508,"Kallangur",30840
24431.33333,"Kalpowar",30841
46341.75,"Kamerunga",30842
57231.48624,"Kangaroo Point (Qld)",30845
21903.55556,"Kanigan",30846
48151.68098,"Kanimbla (Qld)",30847
50144.30996,"Karalee",30848
26660.90323,"Smithfield (SA)",40672
51900.72727,"Karana Downs",30849
28137.47368,"Karara",30850
21614.66667,"Karawatha",30851
24232.0,"Smithfield Plains",40673
44148.0,"Karrabin",30852
28028.0,"Karragarra Island",30853
35713.85366,"Karumba",30854
38107.7561,"Kawana",30855
31704.06936,"Kawungan",30856
37729.25,"Kearneys Spring",30857
36162.28571,"Smoky Bay",40674
51669.77122,"Kedron",30858
34999.85185,"Kelsey Creek",30859
50368.47782,"Kelvin Grove",30861
26420.72727,"Kenilworth",30862
58345.75281,"Kenmore",30863
37754.28931,"Logan Reserve",30961
41481.04721,"Kelso (Qld)",30860
51168.0,"Travellers Rest",60374
64760.5,"Kenmore Hills",30864
25419.18644,"Kensington (Qld)",30865
38141.10345,"Kensington Grove",30866
42982.48276,"Keperra",30867
43842.11765,"Trevallyn",60375
21501.62319,"Triabunna",60376
23781.33333,"Trowutta",60377
30958.33435,"Kepnock",30868
42081.0,"Kewarra Beach",30872
43108.0,"Kholo",30873
23892.18605,"Kia Ora (Qld)",30874
34892.0,"Underwood (Tas.)",60384
34929.81818,"Keppel Sands",30869
28548.0,"Keriri Island",30870
39468.0,"Kerry",30871
41300.38095,"Kianga (Qld)",30875
34300.75591,"Kilcoy",30877
36348.0,"Kilcummin",30878
19864.0,"Kilkivan",30879
23913.21739,"Kin Kin",30881
26814.66667,"Killarney (Qld)",30880
56031.33333,"Kin Kora",30882
52670.22222,"King Scrub",30883
35127.809,"Kingaroy",30884
34179.15578,"Kings Beach",30885
44148.0,"Kingsholme",30886
37693.45455,"Kingsthorpe",30887
59705.6087,"Doubleview",50224
29200.20339,"Kingston (Qld)",30888
30377.62963,"Dowerin",50225
33430.92683,"Kinka Beach",30889
36348.0,"Kinkuna",30890
31148.0,"Kinnoul",30891
63921.68421,"Kirkwood",30893
46987.29876,"Kirwan",30894
43393.16129,"Kleinton",30895
27681.33333,"Koah",30896
48736.23529,"Kobble Creek",30897
43765.83133,"Kuraby",30910
29581.4728,"Kuranda",30911
20376.57143,"Kogan",30898
49862.58333,"Lutwyche",30979
39063.727,"Koongal",30899
26603.85586,"Kooralbyn",30900
35516.0,"Kooringal (Qld)",30901
0.0,"Kooroomool",30902
34971.52941,"Kureelpa",30912
33625.90608,"Labrador",30918
50648.0,"Laceys Creek",30919
58448.0,"Lytton",30980
47614.66667,"Kureen",30913
31676.81356,"Kurrimine Beach",30914
44772.31611,"Clarkson",50159
41300.38095,"Kurwongbah",30915
41654.12245,"Kuttabul",30916
23913.21739,"Kybong",30917
35654.66667,"Laidley South",30924
27148.0,"Lake Barrine",30925
28948.0,"Lagoon Pocket",30920
29934.66667,"Laguna Quays",30921
13948.0,"Cullacabardee",50191
28680.20339,"Laidley",30922
45916.0,"Lakes Creek",30932
18148.0,"Cundeelee",50192
37961.7931,"Cunderdin",50193
30539.48936,"Laidley Heights",30923
52256.05687,"Currambine",50194
29148.0,"Lake Clarendon",30926
34512.70588,"Lake Eacham",30927
28148.0,"Landers Shoot",30936
31890.85714,"Lake Macdonald",30928
34036.88889,"Lake Mary",30929
33748.0,"Lakefield",30930
32123.0,"Lakeland",30931
33571.30097,"Lissner",30953
19748.0,"Lamb Island",30933
0.0,"Lamb Range",30934
49174.66667,"Lammermoor",30935
33148.0,"Landsborough (Qld)",30937
33038.90909,"Lanefield",30938
33984.36364,"Langshaw",30939
36859.03448,"Little Mountain",30954
0.0,"Larapinta (Qld)",30940
38183.29412,"Little Mulgrave",30955
32303.55556,"Loch Lomond",30956
20228.0,"Lockhart River",30957
35308.0,"Laravale",30941
17173.0,"Laura (Qld)",30942
27898.0,"Lawes",30943
30202.54545,"Lawgi Dawes",30944
51081.33333,"Lawn Hill",30945
38828.0,"Lawnton",30946
28756.43882,"Leichhardt (Qld)",30947
29992.44444,"Leslie Dam",30948
20228.0,"Leyburn",30949
57287.28571,"Limestone Creek",30950
33228.0,"Linthorpe",30951
26063.55556,"Linville",30952
26169.2766,"Lockrose",30958
25353.71429,"Lockyer Waters",30959
24550.80374,"Logan Central",30960
40429.01266,"Logan Village",30962
41012.85437,"Loganholme",30963
36348.0,"Cuthbert",50195
33426.19253,"Loganlea",30964
40585.03704,"Lonesome Creek",30965
36800.17391,"Long Pocket",30966
42307.81735,"Longreach (Qld)",30967
45253.74713,"Lota",30968
0.0,"Low Isles",30969
38440.68293,"Lower Beechmont",30970
34734.2069,"Lower Tenthill",30971
24503.55556,"Lower Wonga",30972
21181.33333,"Lowmead",30973
30586.4,"Lowood",30974
33148.0,"Lucinda",30975
0.0,"Lumholtz",30976
33984.36364,"Lundavra",30977
53441.24324,"Millbridge",50500
42588.0,"Luscombe",30978
35698.0,"Millbrook (WA)",50501
28548.0,"Ma Ma Creek",30981
23234.95652,"Maaroom",30982
28288.0,"Mabuiag Island",30983
37014.66667,"Macalister",30984
12948.0,"Macalister Range",30985
34019.64179,"Macgregor (Qld)",30986
58244.875,"Mackay Harbour",30989
57073.0,"Mackenzie (Brisbane - Qld)",30990
44436.88889,"Mackenzie River",30991
48109.37339,"Manly (Qld)",31003
39084.84211,"Macknade",30992
23868.0,"Maclagan",30993
19920.19731,"Macleay Island",30994
23608.0,"Maidenwell",30995
50284.0,"Main Beach",30996
36348.0,"Majors Creek (Qld)",30997
28942.93671,"Malanda",30998
47561.77152,"Manly West",31004
31654.19469,"Maleny",30999
35402.54545,"Mandalay",31000
35914.66667,"Maneroo",31001
46405.89474,"Mango Hill",31002
43892.88518,"Mansfield (Qld)",31006
31783.02304,"Manunda",31007
30695.82609,"Mapleton",31008
35975.24014,"Marcoola",31011
37431.33333,"Marcus Beach",31012
34225.00258,"Mareeba",31013
34795.29459,"Margate (Qld)",31014
25109.29032,"Maria Creeks",31015
52241.54839,"Marian",31016
35914.66667,"Marmor",31017
35583.29412,"Maroochy River",31018
34746.97084,"Maroochydore",31019
20900.94118,"Maroondan",31020
34786.43844,"Marsden",31021
28062.94253,"Maryborough (Qld)",31022
35914.66667,"Maryborough West",31023
25748.0,"Maryvale (Southern Downs - Qld)",31024
44834.58009,"Maudsland",31026
28223.0,"McIlwraith",31030
38948.0,"McDesme",31027
53985.31343,"McDowall",31028
44148.0,"McEwens Beach",31029
83857.09091,"McKinlay",31031
53057.7561,"Greenhill (SA)",40258
41264.36364,"Meadowbrook",31032
30405.14286,"Memerambi",31037
28748.0,"Mena Creek",31038
31148.0,"Meadowvale",31033
58978.61224,"Menzies (Qld)",31039
42348.0,"Greenock",40259
31569.62162,"Meandarra",31034
44364.66667,"Meikleville Hill",31035
30405.14286,"Meldale",31036
30387.02439,"Hampden (SA)",40271
36045.67442,"Hampstead Gardens",40272
20054.66667,"Mer Island",31040
38260.64368,"Meridan Plains",31041
38315.56757,"Meringandan",31042
39979.74603,"Meringandan West",31043
62252.87805,"Parap",70154
43432.40367,"Mermaid Beach",31044
51696.79227,"Middle Park (Qld)",31050
37092.60094,"Mermaid Waters",31045
38398.28571,"Merrimac",31046
51724.68712,"Middle Ridge",31051
36185.5,"Miallo",31047
40562.16667,"Miami",31048
54902.54545,"Mica Creek",31049
90487.82301,"Middlemount",31052
29068.0,"Midge Point",31053
31870.22222,"Mighell",31054
35700.99539,"Molendinar",31080
33537.18919,"Milbong",31055
36090.14876,"Miles",31056
60769.42857,"Miles End",31057
26348.0,"Millaa Millaa",31058
28311.63636,"Millaroo",31059
31268.23121,"Millbank (Qld)",31060
41883.48387,"Millchester",31061
35242.48819,"Millmerran",31062
45052.34783,"Mons",31083
18024.19048,"Millmerran Downs",31063
25514.66667,"Peppimenarti",70155
36050.85714,"Petermann",70156
21715.44186,"Millstream (Qld)",31064
35166.18182,"Milman",31065
56766.96552,"Milton (Qld)",31066
36155.40741,"Minden",31067
49438.54726,"Mount Lofty",31141
39952.54545,"Minyama",31068
30348.0,"Monto",31084
41548.0,"Mirani",31069
36348.0,"Miriam Vale",31070
31890.85714,"Mirriwinni",31071
32348.0,"Mission Beach",31072
14492.70588,"Mission River",31073
32005.73196,"Mitchell (Qld)",31074
49201.93258,"Mount Louisa",31142
53233.1711,"Mitchelton",31075
39560.92776,"Mooroobool",31098
22698.0,"Moa Island",31076
37656.1761,"Moffat Beach",31077
27042.73684,"Moffatdale",31078
56922.4898,"Mornington (Qld)",31106
56682.91379,"Moggill",31079
24908.0,"Mondure",31081
27854.66667,"Monkland",31082
32948.0,"Montville",31085
35895.82609,"Moodlu",31086
31148.0,"Moogerah",31087
16651.0303,"Moolboolaman",31088
50356.16327,"Mount Low",31143
37411.44605,"Mooloolaba",31089
32386.09524,"Morton Vale",31107
37013.6,"Mooloolah Valley",31090
33337.47368,"Moonford",31091
23174.66667,"Moonie",31092
19566.18182,"Moore",31093
26076.39506,"Moore Park Beach",31094
29618.58824,"Moores Pocket",31095
41548.0,"Moorina (Qld)",31096
34948.0,"Moorland (Qld)",31097
45102.7541,"Moorooka",31099
60924.19048,"Mount Isa City",31134
30675.27273,"Mount Marshall",31144
78918.14925,"Moranbah",31100
36262.52055,"Morayfield",31101
38298.0,"Moresby (Qld)",31102
0.0,"Moreton Bay",31103
18039.66667,"Morganville",31104
33376.57143,"Mount Mellum",31147
31564.0,"Mount Molloy",31148
56168.77922,"Morningside",31105
27469.95122,"Morven (Qld)",31108
38183.29412,"Mosman Park (Qld)",31109
31812.66165,"Mossman",31110
12948.0,"Mossman Gorge",31111
28104.09756,"Mothar Mountain",31112
38489.17647,"Mount Abundance",31113
34457.09091,"Mount Alford",31114
73073.0,"Mount Archer (Rockhampton - Qld)",31115
28208.86957,"Mount Beppo",31116
61698.0,"Mount Britton",31117
19448.0,"Mount Carbine",31118
29167.04762,"Mount Chalmers",31119
36673.0,"Mount Coolon",31120
38525.61733,"Mount Coolum",31121
39801.43511,"Richmond Hill (Qld)",31399
0.0,"Mount Coot-tha",31122
52653.80808,"Mount Cotton",31123
38348.0,"Ridgelands",31400
55017.44444,"Mount Crosby",31124
49781.33333,"River Ranch",31406
36348.0,"Mount Delaney",31125
0.0,"Mount Elliot (Qld)",31126
35790.85714,"Mount Forbes",31127
33228.0,"Hatherleigh",40276
19748.0,"Mount Garnet",31128
57184.11111,"Tarragindi",31590
47614.66667,"Mount Glorious",31129
48267.10112,"Mount Gravatt",31130
48077.50076,"Mount Gravatt East",31131
27805.14286,"Mount Hallen",31132
72260.5,"Mount Isa",31133
28648.0,"Tarzali",31591
41981.33333,"Mount Jukes",31135
30064.66667,"Taylors Beach (Qld)",31592
41259.11111,"Mount Julian",31136
37478.43478,"Mount Kilcoy",31138
43714.66667,"Mount Kelly",31137
50648.0,"Mount Kynoch",31139
54242.11765,"Mount Larcom",31140
36348.0,"Mount Martin",31145
35425.41935,"Mount Mee",31146
48048.0,"Millendon",50502
22120.8,"Mount Morgan",31149
43498.0,"Mount Murchison",31151
42916.42105,"Mount Mort",31150
45904.75676,"Mount Nebo",31153
34788.0,"Milpara",50503
40997.41176,"Mount Nathan",31152
55628.14706,"Mount Ommaney",31154
31620.72727,"Mount Ossa",31155
33574.66667,"Mount Pelion",31156
21008.0,"Mount Perry",31157
50230.35294,"Mount Pleasant (Mackay - Qld)",31158
31558.52632,"Mount Tyson",31168
40062.28571,"Mount Pleasant (Moreton Bay - Qld)",31159
43628.0,"Mount Rascal",31160
0.0,"Mount Rooper",31161
47535.87879,"Mount Samson",31162
42275.07965,"Mount Sheridan (Qld)",31163
40242.00922,"Mount Warren Park",31169
29414.66667,"Mount Whitestone",31170
0.0,"Mount Stuart (Qld)",31164
26174.08696,"Mount Surprise",31165
40180.07207,"Mountain Creek (Qld)",31171
28755.51174,"Thabeban",31601
20748.0,"Mount Sylvia",31166
39243.45455,"Thagoona",31602
31695.36842,"Thallon",31603
38829.81818,"Thangool",31604
24214.66667,"Mount Tarampa",31167
41548.0,"Thargomindah",31605
18939.30435,"The Cape",31606
57655.31707,"Moura",31172
33314.66667,"Mourilyan",31173
38636.0,"Mowbray (Qld)",31174
30842.11765,"Mulgowie",31179
33826.78788,"Munbilla",31180
51642.11765,"Munbura",31181
38488.89219,"Mudgeeraba",31175
36624.59574,"Mudjimba",31176
40248.0,"Muirlea",31177
41123.5102,"Mulambin",31178
48687.89637,"Mundingburra",31182
37135.87879,"Mundoo",31183
39927.22078,"Mundoolun",31184
27783.29412,"Mundowran",31185
31832.21053,"Mundubbera",31186
35451.44828,"Mungabunda",31187
27433.71429,"Mungar",31188
43747.00498,"Munruben",31189
54385.5,"Murray",31193
38370.22222,"Port Curtis",31344
50982.28571,"Murarrie",31190
30722.26901,"Murgon",31191
23195.05882,"Poruma Island",31347
32802.54545,"Murphys Creek (Qld)",31192
13720.97297,"Murray Upper",31194
47393.75163,"Murrumba Downs",31195
54601.06122,"Mysterton",31198
34422.07407,"Mutdapilly",31196
31980.0,"Muttaburra",31197
37877.41176,"Nahrunda",31199
32316.0203,"Nambour",31200
24106.75486,"Nanango",31201
41548.0,"Nandi",31202
38081.33333,"Nankin",31203
72181.87097,"Nanum",31204
45248.48876,"Narangba",31205
31899.80723,"Nelly Bay",31209
32773.0,"Nerimbera",31211
28748.0,"Neurum",31212
47073.0,"Gnangara",50292
34927.29985,"Nerang",31210
73008.0,"Newstead (Qld)",31222
55512.51613,"New Auckland",31213
47607.67742,"New Beith",31214
40407.64912,"Newtown (Ipswich - Qld)",31223
56368.0,"Pallarenda",31287
0.0,"New Chum",31215
48736.97893,"Parkinson",31300
59670.77228,"New Farm",31216
34614.66667,"New Harbourline",31217
31948.0,"Parklands (Qld)",31301
24323.0,"New Mapoon",31218
37548.0,"Newell",31219
34973.76361,"Newtown (Toowoomba - Qld)",31224
35390.10526,"Nikenbah",31225
56005.18954,"Newmarket",31220
50051.14465,"Newport (Qld)",31221
34445.56098,"Ninderry",31226
33966.32061,"Ningi",31227
26061.04348,"Nobby",31228
43356.69565,"Nome",31229
24724.47059,"Noorindoo",31230
35986.88889,"Noosa Heads",31231
25548.0,"Noosa North Shore",31232
33979.21597,"Noosaville",31233
50362.63415,"Nudgee",31254
46103.3719,"Norman Gardens",31234
34268.0,"North Deep Creek",31239
45329.81818,"North Eton",31240
62797.03382,"Norman Park",31235
34146.1982,"Normanton",31236
44364.66667,"Oak Valley",31260
31056.77193,"North Arm (Qld)",31237
35962.81481,"North Maclean",31245
35864.27907,"North Maleny",31246
24214.66667,"North Stradbroke Island",31247
